"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.023198921E2,-1.381299973E0,-1.258700013E0,1.087599993E0
1.023298921E2,-9.577999711E-1,-1.601099968E0,8.704999685E-1
1.023398921E2,-6.671999693E-1,-2.012099981E0,7.346999645E-1
1.023498921E2,-4.163999856E-1,-2.304999828E0,7.437999845E-1
1.023598921E2,-3.407999873E-1,-2.518899918E0,6.209999919E-1
1.023698921E2,-3.621999919E-1,-2.721799850E0,5.590999722E-1
1.023798921E2,-3.292999864E-1,-2.993000031E0,6.685999632E-1
1.023898921E2,-3.713999987E-1,-3.302699804E0,6.635999680E-1
1.023998921E2,-4.695999920E-1,-3.544199944E0,4.443999827E-1
1.024098984E2,-6.460999846E-1,-3.715999842E0,3.799999831E-3
1.024198921E2,-7.574999928E-1,-3.789399862E0,-3.384999931E-1
1.024298921E2,-7.540999651E-1,-3.874799967E0,-4.501999915E-1
1.024398921E2,-7.696999907E-1,-3.910799980E0,-6.768999696E-1
1.024498921E2,-7.382000089E-1,-3.830299854E0,-1.051800013E0
1.024598921E2,-6.128999591E-1,-3.494999886E0,-1.472399950E0
1.024698921E2,-4.214999974E-1,-3.041699886E0,-1.578999996E0
1.024798921E2,-2.739000022E-1,-2.637799978E0,-1.343099952E0
1.024898921E2,-2.353999913E-1,-2.292799950E0,-1.155300021E0
1.024998921E2,-3.615999818E-1,-1.987299919E0,-1.083999991E0
1.025098921E2,-2.847999930E-1,-1.535099983E0,-7.691999674E-1
1.025198921E2,-1.058999971E-1,-9.264000058E-1,-6.904999614E-1
1.025298921E2,1.085999981E-1,-2.985000014E-1,-4.560999870E-1
1.025398921E2,2.021999955E-1,2.210999876E-1,-2.334999889E-1
1.025498921E2,1.589999944E-1,6.322999597E-1,-1.412999928E-1
1.025598921E2,4.669999704E-2,9.348999858E-1,6.759999692E-2
1.025698921E2,-1.988999993E-1,1.069299936E0,-9.479999542E-2
1.025798921E2,-5.063999891E-1,1.173799992E0,-4.089999795E-1
1.025898921E2,-8.349999785E-1,1.218699932E0,-9.626999497E-1
1.025998921E2,-9.454999566E-1,1.292799950E0,-1.235599995E0
1.026098921E2,-8.247999549E-1,1.495399952E0,-1.408699989E0
1.026198921E2,-4.939000010E-1,1.824799895E0,-1.505699992E0
1.026298921E2,-2.389999852E-2,2.215699911E0,-1.360099912E0
1.026398921E2,4.417999983E-1,2.687299967E0,-8.628999591E-1
1.026498921E2,7.608000040E-1,3.141299963E0,1.224999949E-1
1.026598921E2,8.464999795E-1,3.125000000E0,9.183999896E-1
1.026698921E2,7.870000005E-1,2.921299934E0,1.111099958E0
1.026798921E2,8.064000010E-1,2.902599812E0,7.037999630E-1
1.026898921E2,8.641999960E-1,3.000900030E0,1.049999967E-1
1.026998921E2,6.680999994E-1,2.921299934E0,-1.045699954E0
1.027098921E2,4.447000027E-1,2.772399902E0,-1.761699915E0
1.027198921E2,2.428999990E-1,2.526900053E0,-1.781399965E0
1.027298921E2,-1.549999975E-2,2.175400019E0,-1.234799981E0
1.027398921E2,8.709999919E-2,1.884099960E0,-7.689999789E-2
1.027498921E2,1.891999990E-1,1.633799911E0,1.021999955E0
1.027598921E2,6.018999815E-1,1.442799926E0,2.257699966E0
1.027698921E2,8.641999960E-1,1.242799997E0,3.441900015E0
1.027798921E2,1.104099989E0,1.001099944E0,4.219900131E0
1.027898921E2,1.379199982E0,5.992000103E-1,4.105400085E0
1.027998921E2,1.455999970E0,3.689999878E-2,2.863999844E0
1.028098921E2,1.436800003E0,-3.689999878E-1,1.419499993E0
1.028198921E2,1.413299918E0,-7.861999869E-1,3.093999922E-1
1.028298921E2,1.131699920E0,-1.367499948E0,-6.320999861E-1
1.028398921E2,7.716000080E-1,-1.898599982E0,-1.354900002E0
1.028498921E2,5.640000105E-1,-2.151799917E0,-1.584999919E0
1.028598921E2,5.787999630E-1,-2.205699921E0,-1.213199973E0
1.028698921E2,6.958999634E-1,-2.090399981E0,-4.302999973E-1
1.028798921E2,7.833999991E-1,-1.985699892E0,1.713999957E-1
1.028898921E2,6.075999737E-1,-2.056599855E0,4.688999951E-1
1.028998921E2,5.263999701E-1,-2.138200045E0,4.213999808E-1
1.029098921E2,6.376999617E-1,-2.103100061E0,1.079999954E-1
1.029198921E2,6.615999937E-1,-2.068500042E0,-1.871999949E-1
1.029298921E2,8.888999820E-1,-2.065299988E0,-5.436999798E-1
1.029398921E2,1.090499997E0,-2.131899834E0,-7.588999867E-1
1.029498921E2,1.206799984E0,-2.228899956E0,-9.663999677E-1
1.029598921E2,1.112699986E0,-2.463599920E0,-1.174700022E0
1.029698921E2,8.035999537E-1,-2.777199984E0,-1.290099978E0
1.029798921E2,5.041999817E-1,-3.022500038E0,-1.224300027E0
1.029898921E2,2.301999927E-1,-3.120899916E0,-1.102100015E0
1.029998921E2,3.769999743E-2,-3.043399811E0,-8.901999593E-1
1.030098921E2,-2.214999944E-1,-2.917999983E0,-1.055400014E0
1.030198921E2,-6.064000130E-1,-2.823199987E0,-1.509999990E0
1.030298921E2,-8.665999770E-1,-2.590299845E0,-1.613699913E0
1.030398921E2,-9.284999967E-1,-2.160799980E0,-1.338599920E0
1.030498921E2,-9.311999679E-1,-1.711399913E0,-1.163800001E0
1.030598921E2,-1.017699957E0,-1.242299914E0,-1.269899964E0
1.030698921E2,-8.815999627E-1,-5.677999854E-1,-1.106500030E0
1.030798921E2,-9.520999789E-1,-9.009999782E-2,-1.115299940E0
1.030898921E2,-1.120800018E0,2.892999947E-1,-1.241199970E0
1.030998921E2,-1.257499933E0,6.384999752E-1,-1.353500009E0
1.031098921E2,-1.336599946E0,1.036999941E0,-1.378199935E0
1.031198921E2,-1.398800015E0,1.455099940E0,-1.047699928E0
1.031298921E2,-1.311200023E0,1.952799916E0,-3.662999868E-1
1.031398921E2,-1.044000030E0,2.480200052E0,1.407999992E-1
1.031498921E2,-3.876999915E-1,3.126099825E0,8.321999907E-1
1.031598921E2,4.403999746E-1,3.703099966E0,1.626500010E0
1.031698921E2,1.005299926E0,4.150599957E0,2.588599920E0
1.031798921E2,1.218899965E0,4.233900070E0,2.640399933E0
1.031898921E2,7.493000031E-1,3.995299816E0,8.528999686E-1
1.031998921E2,1.222999990E-1,3.706300020E0,-1.604699969E0
1.032098921E2,-4.890999794E-1,3.622900009E0,-3.078599930E0
1.032198921E2,-1.176199913E0,3.531199932E0,-4.176700115E0
1.032298921E2,-1.585299969E0,3.482999802E0,-4.691699982E0
1.032398921E2,-1.424399972E0,3.347199917E0,-4.053299904E0
1.032498921E2,-8.272999525E-1,3.224399805E0,-2.493599892E0
1.032598921E2,-1.507999897E-1,3.123299837E0,-1.295000017E-1
1.032698921E2,2.406999916E-1,2.661200047E0,2.060999870E0
1.032798921E2,2.264999896E-1,2.101699829E0,3.291599989E0
1.032898921E2,-3.399999812E-3,1.601199985E0,4.020400047E0
1.032998921E2,-4.971999824E-1,9.629999995E-1,3.912199974E0
1.033098921E2,-1.224799991E0,9.839999676E-2,3.125399828E0
1.033198921E2,-1.872399926E0,-6.789999604E-1,1.692099929E0
1.033298921E2,-1.999499917E0,-1.112800002E0,5.019999743E-1
1.033398921E2,-1.750699997E0,-1.408199906E0,-1.071999967E-1
1.033498921E2,-1.232100010E0,-1.633899927E0,-2.173999995E-1
1.033598921E2,-6.405000091E-1,-1.780099988E0,3.059999831E-2
1.033698921E2,-8.190000057E-2,-1.895299911E0,2.450999916E-1
1.033798921E2,2.635999918E-1,-2.079599857E0,3.869999945E-1
1.033898921E2,3.385999799E-1,-2.371199846E0,4.915999770E-1
1.033998921E2,3.280000016E-2,-2.730799913E0,1.518999934E-1
1.034098968E2,-4.966999888E-1,-3.109899998E0,-2.056999952E-1
1.034198937E2,-1.000000000E0,-3.369799852E0,-2.150999904E-1
1.034298921E2,-1.319700003E0,-3.580799818E0,9.329999983E-2
1.034398921E2,-1.600999951E0,-3.770799875E0,2.470999956E-1
1.034498921E2,-1.743799925E0,-3.824399948E0,1.882999986E-1
1.034598921E2,-1.723799944E0,-3.751299858E0,5.799999926E-3
1.034698921E2,-1.558399916E0,-3.494499922E0,-2.703999877E-1
1.034798921E2,-1.169299960E0,-3.082000017E0,-5.015999675E-1
1.034898921E2,-6.689999700E-1,-2.601399899E0,-6.449999809E-1
1.034998921E2,-2.295999974E-1,-2.081899881E0,-7.020999789E-1
1.035098921E2,-7.499999832E-3,-1.660899997E0,-9.204999804E-1
1.035198937E2,1.902999878E-1,-1.279600024E0,-9.419999719E-1
1.035298921E2,2.960999906E-1,-9.474999905E-1,-8.452999592E-1
1.035398937E2,2.666999996E-1,-6.944999695E-1,-4.770999849E-1
1.035498921E2,3.659999967E-1,-4.131999910E-1,-2.361999899E-1
1.035598921E2,3.100000024E-1,-2.214999944E-1,-5.029000044E-1
1.035698921E2,3.134000003E-1,3.799999878E-2,-7.210999727E-1
1.035798921E2,1.606999934E-1,2.001999915E-1,-9.540999532E-1
1.035898921E2,-1.312000006E-1,1.843999922E-1,-1.068699956E0
1.035998921E2,-4.739999771E-1,1.384000033E-1,-1.067499995E0
1.036098921E2,-7.978999615E-1,2.213999927E-1,-1.186399937E0
1.036198921E2,-1.097000003E0,3.439999819E-1,-1.400799990E0
1.036298921E2,-1.267899990E0,5.169000030E-1,-1.349900007E0
1.036398921E2,-1.169499993E0,7.484999895E-1,-1.361999989E0
1.036498921E2,-7.831000090E-1,1.275099993E0,-9.896999598E-1
1.036598921E2,-2.926000059E-1,1.753299952E0,-5.674999952E-1
1.036698921E2,1.578999907E-1,2.094799995E0,-2.326999903E-1
1.036798921E2,6.735000014E-1,2.614099979E0,4.743999839E-1
1.036898921E2,1.088099957E0,3.006700039E0,1.362999916E0
1.036998921E2,1.045300007E0,3.006700039E0,1.762699962E0
1.037098921E2,1.145599961E0,3.015499830E0,1.448699951E0
1.037198921E2,1.288499951E0,2.905200005E0,1.124199986E0
1.037298921E2,1.339599967E0,2.706599951E0,7.169999927E-2
1.037398921E2,1.332799911E0,2.575000048E0,-9.645999670E-1
1.037498921E2,1.334200025E0,2.366199970E0,-1.859799981E0
1.037598921E2,1.127300024E0,2.070199966E0,-2.299999952E0
1.037698921E2,7.422999740E-1,1.540099978E0,-1.987299919E0
1.037798921E2,4.892999828E-1,1.069899917E0,-1.515200019E0
1.037898921E2,4.235999882E-1,7.874000072E-1,-1.039999962E0
1.037998921E2,5.904999971E-1,6.139000058E-1,1.120999977E-1
1.038098921E2,8.202999830E-1,3.538999856E-1,1.399199963E0
1.038198921E2,1.085600019E0,3.460000083E-2,2.410799980E0
1.038298921E2,1.455599904E0,-2.255999893E-1,2.855899811E0
1.038398921E2,1.592999935E0,-5.259999633E-1,2.357699871E0
1.038498921E2,1.407599926E0,-7.958999872E-1,1.123899937E0
1.038598921E2,1.156099916E0,-9.960999489E-1,3.120999932E-1
1.038698921E2,1.030599952E0,-1.173599958E0,6.344999671E-1
1.038798921E2,7.088999748E-1,-1.586699963E0,9.631999731E-1
1.038898921E2,4.422999918E-1,-1.822699904E0,1.175300002E0
1.038998921E2,4.139999747E-1,-1.921199918E0,1.088899970E0
1.039098921E2,4.822999835E-1,-2.012399912E0,7.483999729E-1
1.039198921E2,4.660999775E-1,-2.238899946E0,3.263999820E-1
1.039298921E2,5.073999763E-1,-2.508599997E0,3.579999879E-2
1.039398921E2,6.672999859E-1,-2.689199924E0,-3.555999994E-1
1.039498921E2,8.517999649E-1,-2.832900047E0,-7.731999755E-1
1.039598921E2,9.671999812E-1,-2.997399807E0,-1.386999965E0
1.039698921E2,1.104699969E0,-3.064800024E0,-1.906899929E0
1.039798921E2,1.322399974E0,-3.024799824E0,-2.175899982E0
1.039898921E2,1.375000000E0,-3.023900032E0,-2.132400036E0
1.039998921E2,1.311900020E0,-3.150399923E0,-1.774999976E0
1.040098921E2,9.667999744E-1,-3.305999994E0,-1.360799909E0
1.040198921E2,4.356999993E-1,-3.412899971E0,-1.079399943E0
1.040298921E2,-1.294000000E-1,-3.461599827E0,-9.160999656E-1
1.040398921E2,-6.349999905E-1,-3.373499870E0,-8.276999593E-1
1.040498921E2,-8.229999542E-1,-3.079699993E0,-1.046999931E0
1.040598921E2,-9.853999615E-1,-2.511199951E0,-1.205199957E0
1.040698921E2,-8.709999919E-1,-1.726799965E0,-1.388099909E0
1.040798921E2,-6.933999658E-1,-9.620999694E-1,-1.350399971E0
1.040898921E2,-4.107999802E-1,-1.486999989E-1,-9.552999735E-1
1.040998921E2,-4.601999819E-1,4.776999950E-1,-5.667999983E-1
1.041098921E2,-4.065999985E-1,9.565999508E-1,-7.671999931E-1
1.041198921E2,-5.536000133E-1,1.385100007E0,-9.226999879E-1
1.041298921E2,-7.156999707E-1,1.647899985E0,-8.637999892E-1
1.041398921E2,-8.428999782E-1,1.910399914E0,-7.963999510E-1
1.041498921E2,-1.112599969E0,2.152499914E0,-6.496999860E-1
1.041598921E2,-1.141499996E0,2.336299896E0,-3.551999927E-1
1.041698921E2,-1.134999990E0,2.627899885E0,1.139999926E-2
1.041798921E2,-8.399999738E-1,2.959499836E0,5.444999933E-1
1.041898921E2,-5.192999840E-1,3.221999884E0,1.328499913E0
1.041998921E2,-1.912999898E-1,3.483899832E0,2.012500048E0
1.042098921E2,-8.869999647E-2,3.449599981E0,1.408399940E0
1.042198921E2,-2.777000070E-1,3.293599844E0,-3.106999993E-1
1.042298921E2,-4.839999974E-1,3.305199862E0,-2.024499893E0
1.042398921E2,-6.394000053E-1,3.494199991E0,-3.115700006E0
1.042498921E2,-7.039999962E-1,3.626600027E0,-3.807799816E0
1.042598921E2,-9.289000034E-1,3.552999973E0,-4.621399879E0
1.042698921E2,-9.287999868E-1,3.303699970E0,-4.629399776E0
1.042798921E2,-7.548999786E-1,2.998600006E0,-2.930299997E0
1.042898921E2,-6.656000018E-1,2.587100029E0,-8.009999990E-1
1.042998921E2,-6.951000094E-1,1.960799932E0,1.205199957E0
1.043098921E2,-8.292999864E-1,1.345199943E0,2.575099945E0
1.043198921E2,-9.429000020E-1,9.759999514E-1,3.514799833E0
1.043298921E2,-1.230000019E0,5.870999694E-1,3.846499920E0
1.043398921E2,-1.679600000E0,1.008999944E-1,3.524799824E0
1.043498921E2,-1.993899941E0,-3.847000003E-1,2.772500038E0
1.043598921E2,-2.050199986E0,-8.515999913E-1,1.764999986E0
1.043698921E2,-1.973299980E0,-1.318199992E0,1.039199948E0
1.043798921E2,-1.557500005E0,-1.676599979E0,5.162999630E-1
1.043898921E2,-9.715999961E-1,-1.947399974E0,-1.050999984E-1
1.043998921E2,-5.450999737E-1,-2.157899857E0,-5.325999856E-1
1.044098937E2,-3.360999823E-1,-2.377099991E0,-7.588999867E-1
1.044198937E2,-2.402999997E-1,-2.593799829E0,-8.212999701E-1
1.044298921E2,-1.727999896E-1,-2.761600018E0,-6.529999971E-1
1.044398921E2,-8.049999923E-2,-2.937700033E0,-3.883000016E-1
1.044498921E2,-2.170999944E-1,-3.083299875E0,-3.486000001E-1
1.044598921E2,-3.849999905E-1,-3.191399813E0,-4.479999840E-1
1.044698921E2,-7.414999604E-1,-3.392699957E0,-5.914999843E-1
1.044798921E2,-9.368999600E-1,-3.481499910E0,-5.690000057E-1
1.044898921E2,-1.100999951E0,-3.428900003E0,-5.620999932E-1
1.044998921E2,-1.267199993E0,-3.389199972E0,-4.772999883E-1
1.045098921E2,-1.467700005E0,-3.321199894E0,-4.115999937E-1
1.045198921E2,-1.585799932E0,-3.175999880E0,-2.375999987E-1
1.045298921E2,-1.623699903E0,-2.925299883E0,-2.676999867E-1
1.045398921E2,-1.506599903E0,-2.408999920E0,-3.823999763E-1
1.045498921E2,-1.050099969E0,-1.716199994E0,-3.068999946E-1
1.045598921E2,-7.778999805E-1,-1.169700027E0,-6.239999831E-2
1.045698921E2,-3.948999941E-1,-6.060000062E-1,3.134999871E-1
1.045798921E2,-2.008999884E-1,-1.812999994E-1,5.270999670E-1
1.045898921E2,1.449999958E-1,2.311999947E-1,6.044999957E-1
1.045998921E2,5.572000146E-1,5.536999702E-1,6.266999841E-1
1.046098921E2,7.299999893E-2,1.080199957E0,4.513999820E-1
1.046198921E2,2.935000062E-1,1.231699944E0,4.411999881E-1
1.046298921E2,-1.395999938E-1,1.206099987E0,1.106999964E-1
1.046398921E2,-2.460999936E-1,1.298099995E0,-2.859999835E-1
1.046498921E2,-4.842000008E-1,1.567699909E0,-5.830000043E-1
1.046598921E2,-7.038999796E-1,1.711300015E0,-6.826999784E-1
1.046698937E2,-7.504000068E-1,1.705999970E0,-7.131999731E-1
1.046798937E2,-6.881999969E-1,1.829899907E0,-7.336999774E-1
1.046898937E2,-2.870999873E-1,2.169100046E0,-6.516999602E-1
1.046998921E2,1.946000010E-1,2.568399906E0,-1.587999910E-1
1.047098937E2,6.165999770E-1,2.891199827E0,7.224000096E-1
1.047198937E2,1.162699938E0,2.988699913E0,1.339100003E0
1.047298937E2,1.049600005E0,3.370299816E0,1.390100002E0
1.047398921E2,1.564299941E0,3.377799988E0,1.085199952E0
1.047498921E2,1.423399925E0,3.305299997E0,2.091999948E-1
1.047598921E2,1.267699957E0,3.132799864E0,-9.440999627E-1
1.047698921E2,1.172299981E0,3.109599829E0,-1.471699953E0
1.047798921E2,9.921000004E-1,2.912899971E0,-9.182999730E-1
1.047898921E2,9.520999789E-1,2.572399855E0,1.464999914E-1
1.047998921E2,8.380999565E-1,2.331199884E0,1.816100001E0
1.048098921E2,8.317999840E-1,1.796899915E0,3.078599930E0
1.048198921E2,4.985999763E-1,1.163399935E0,3.613699913E0
1.048298921E2,5.557999611E-1,6.446999907E-1,3.697599888E0
1.048398921E2,8.836999536E-1,3.194999993E-1,2.927999973E0
1.048498921E2,1.442600012E0,1.977999955E-1,1.834599972E0
1.048598921E2,1.864699960E0,-2.349999920E-2,7.069000006E-1
1.048698921E2,2.097899914E0,-2.352999896E-1,-5.141999722E-1
1.048798921E2,2.184900045E0,-4.743999839E-1,-1.701799989E0
1.048898921E2,2.018599987E0,-8.686999679E-1,-2.397799969E0
1.048998921E2,1.694499969E0,-1.318400025E0,-2.549599886E0
1.049098921E2,1.119899988E0,-1.813899994E0,-2.247999907E0
1.049198921E2,6.602999568E-1,-2.237900019E0,-1.710299969E0
1.049298921E2,1.847999990E-1,-2.689599991E0,-1.143899918E0
1.049398921E2,-2.131000012E-1,-3.122599840E0,-4.729999900E-1
1.049498921E2,-4.664999843E-1,-3.425199986E0,9.820000082E-2
1.049598921E2,-5.401999950E-1,-3.571299791E0,3.035999835E-1
1.049698921E2,-4.601999819E-1,-3.481599808E0,2.707999945E-1
1.049798921E2,-1.632999927E-1,-3.288599968E0,1.568000019E-1
1.049898921E2,2.522000074E-1,-3.040199995E0,-8.280000091E-2
1.049998921E2,5.945000052E-1,-2.922399998E0,-3.788999915E-1
1.050098921E2,8.068000078E-1,-2.874899864E0,-7.727999687E-1
1.050198921E2,9.169999957E-1,-2.808699846E0,-1.106699944E0
1.050298921E2,8.407999873E-1,-2.829999924E0,-1.505599976E0
1.050398921E2,6.679999828E-1,-2.734299898E0,-1.673099995E0
1.050498921E2,3.486000001E-1,-2.687599897E0,-1.847599983E0
1.050598921E2,-1.483999938E-1,-2.641499996E0,-1.955799937E0
1.050698921E2,-4.837999940E-1,-2.477999926E0,-2.016700029E0
1.050798921E2,-7.644999623E-1,-2.205699921E0,-2.137500048E0
1.050898921E2,-7.849000096E-1,-1.717299938E0,-1.714399934E0
1.050998921E2,-9.044999480E-1,-1.198499918E0,-1.549699903E0
1.051098921E2,-9.415999651E-1,-5.911999941E-1,-1.348699927E0
1.051198921E2,-8.495999575E-1,5.499999970E-2,-1.209999919E0
1.051298921E2,-8.374999762E-1,6.021999717E-1,-1.202499986E0
1.051398921E2,-9.387999773E-1,1.109699965E0,-1.141299963E0
1.051498921E2,-1.066799998E0,1.518099904E0,-9.873999953E-1
1.051598921E2,-1.235800028E0,1.828099966E0,-7.723000050E-1
1.051698921E2,-1.355899930E0,2.069200039E0,-3.985999823E-1
1.051798921E2,-1.394899964E0,2.262500048E0,-7.799999788E-3
1.051898921E2,-1.283999920E0,2.524799824E0,5.026999712E-1
1.051998921E2,-8.876999617E-1,2.796900034E0,1.037799954E0
1.052098921E2,-2.423999906E-1,3.137599945E0,1.527400017E0
1.052198921E2,3.498999774E-1,3.494699955E0,2.314800024E0
1.052298921E2,8.413999677E-1,3.635399818E0,3.045099974E0
1.052398921E2,9.060999751E-1,3.609499931E0,2.213299990E0
1.052498921E2,3.456999958E-1,3.394699812E0,-4.578000009E-1
1.052598921E2,-2.456000000E-1,3.296199799E0,-2.734799862E0
1.052698921E2,-7.912999988E-1,3.356899977E0,-4.256400108E0
1.052798921E2,-1.059000015E0,3.394599915E0,-5.033899784E0
1.052898921E2,-1.086300015E0,3.236899853E0,-4.855199814E0
1.052998921E2,-7.393999696E-1,3.082399845E0,-3.454900026E0
1.053098921E2,-2.304999977E-1,2.870499849E0,-1.373199940E0
1.053198921E2,2.620000020E-2,2.366899967E0,9.314000010E-1
1.053298921E2,-1.589999944E-1,1.648399949E0,2.613800049E0
1.053398921E2,-5.715000033E-1,1.009199977E0,3.429699898E0
1.053498921E2,-1.095799923E0,4.201000035E-1,3.554899931E0
1.053598921E2,-1.709299922E0,-2.962000072E-1,2.692800045E0
1.053698921E2,-2.418999910E0,-9.339999557E-1,1.203400016E0
1.053798921E2,-2.573499918E0,-1.256999969E0,3.608999848E-1
1.053898921E2,-2.229699850E0,-1.461199999E0,1.703999937E-1
1.053998921E2,-1.426100016E0,-1.625100017E0,2.703000009E-1
1.054098921E2,-5.101000071E-1,-1.631099939E0,3.723999858E-1
1.054198937E2,1.252999902E-1,-1.616299987E0,4.510999918E-1
1.054298937E2,5.457000136E-1,-1.689700007E0,5.339999795E-1
1.054398921E2,6.536999941E-1,-1.986400008E0,5.605999827E-1
1.054498921E2,3.885999918E-1,-2.378200054E0,4.828999937E-1
1.054598921E2,1.176999956E-1,-2.691799879E0,3.418000042E-1
1.054698921E2,-1.069999952E-2,-2.837800026E0,-4.089999944E-2
1.054798921E2,-1.482999921E-1,-3.005499840E0,-3.695999980E-1
1.054898921E2,-2.894999981E-1,-3.083099842E0,-5.970000029E-1
1.054998921E2,-5.259999633E-1,-3.191399813E0,-8.400999904E-1
1.055098921E2,-5.755999684E-1,-3.222899914E0,-9.401999712E-1
1.055198921E2,-4.645999968E-1,-3.097399950E0,-8.240000010E-1
1.055298921E2,-1.987999976E-1,-2.778300047E0,-8.096999526E-1
1.055398921E2,-3.419999778E-2,-2.529500008E0,-9.505999684E-1
1.055498921E2,1.489000022E-1,-2.135299921E0,-1.321699977E0
1.055598921E2,2.692999840E-1,-1.565199971E0,-1.559099913E0
1.055698921E2,4.985999763E-1,-9.760999680E-1,-1.743799925E0
1.055798921E2,4.356999993E-1,-5.446999669E-1,-1.713400006E0
1.055898921E2,4.511999786E-1,-1.432999969E-1,-1.490700006E0
1.055998921E2,3.738999963E-1,1.692000031E-1,-1.177999973E0
1.056098921E2,2.320999950E-1,4.220999777E-1,-6.448999643E-1
1.056198921E2,9.200000018E-2,6.345999837E-1,6.319999695E-2
1.056298921E2,1.999999949E-4,7.876999974E-1,5.307999849E-1
1.056398921E2,-2.236999869E-1,8.970999718E-1,5.762999654E-1
1.056498921E2,-4.266999960E-1,1.017699957E0,3.339999914E-1
1.056598921E2,-5.521000028E-1,1.123700023E0,1.773999929E-1
1.056698921E2,-6.036999822E-1,1.211399913E0,1.808999926E-1
1.056798921E2,-4.166999757E-1,1.220399976E0,8.429999650E-2
1.056898921E2,-2.131999880E-1,1.290799975E0,-2.439000010E-1
1.056998921E2,6.009999663E-2,1.488199949E0,-2.259999961E-1
1.057098921E2,4.062999785E-1,1.697600007E0,7.999999449E-3
1.057198921E2,8.476999998E-1,2.005699873E0,7.902999520E-1
1.057298921E2,1.230199933E0,2.138299942E0,1.423900008E0
1.057398921E2,1.362800002E0,2.112900019E0,1.411599994E0
1.057498921E2,1.442600012E0,2.076699972E0,1.027300000E0
1.057598921E2,1.519899964E0,2.012199879E0,3.533000052E-1
1.057698921E2,1.537799954E0,1.925999999E0,-4.394999743E-1
1.057798921E2,1.539099932E0,1.784500003E0,-1.093899965E0
1.057898921E2,1.428399920E0,1.613699913E0,-1.133800030E0
1.057998921E2,1.290899992E0,1.357100010E0,-6.169999838E-1
1.058098921E2,9.387999773E-1,1.033200026E0,-7.249999791E-2
1.058198921E2,6.437999606E-1,5.629000068E-1,4.377999902E-1
1.058298921E2,4.104999900E-1,3.409999982E-2,7.152000070E-1
1.058398921E2,4.707999825E-1,-1.703999937E-1,7.973999977E-1
1.058498921E2,9.860000014E-1,-4.030000046E-2,1.273100019E0
1.058598921E2,1.802500010E0,2.387999892E-1,1.865499973E0
1.058698921E2,2.265399933E0,3.806999922E-1,2.264199972E0
1.058798921E2,2.529700041E0,3.755999804E-1,2.096899986E0
1.058898921E2,2.600800037E0,1.632999927E-1,1.362399936E0
1.058998921E2,2.317899942E0,-2.439000010E-1,6.409999728E-1
1.059098921E2,1.995299935E0,-6.306999922E-1,6.229999661E-2
1.059198921E2,1.501399994E0,-1.083899975E0,-4.189999998E-1
1.059298921E2,1.027599931E0,-1.488600016E0,-6.969999671E-1
1.059398921E2,6.053999662E-1,-1.882999897E0,-5.868999958E-1
1.059498921E2,3.188000023E-1,-2.198699951E0,-2.593999803E-1
1.059598921E2,1.880999953E-1,-2.467399836E0,-3.439999744E-2
1.059698921E2,1.622999907E-1,-2.626099825E0,1.109999977E-2
